"x","y","pop_250m_grid"
1743625,5432625,2.54237288135593
1743875,5432625,2.69230769230769
1748125,5432625,97.6779964221825
1748375,5432625,214.913795727749
1748625,5432625,196.225164558498
1748875,5432625,236.80994980995
1749125,5432625,257.545331284462
1749375,5432625,87.0988379684032
1749625,5432625,57.4647887323943
1749875,5432625,127.935110663984
1750125,5432625,146.123303029029
1750375,5432625,178.864706697371
1750625,5432625,245.191590950769
1750875,5432625,175.942710657924
1751125,5432625,7.2
1752125,5432625,29.0322580645161
1752375,5432625,1.93548387096774
1743875,5432875,5.23468057366362
1744625,5432875,2.69230769230769
1748125,5432875,110.25641025641
1748375,5432875,31.1988911988912
1748625,5432875,158.022113022113
1748875,5432875,155.314307314307
1749125,5432875,96.2920847268674
1749625,5432875,26.7857142857143
1749875,5432875,42.8571428571429
1750125,5432875,178.450047752373
1750375,5432875,225.452584866833
1750625,5432875,214.76528271065
1750875,5432875,126.08896670901
1751125,5432875,40.7157894736842
1751625,5432875,1.93548387096774
1743125,5433125,2.54237288135593
1743375,5433125,2.54237288135593
1744125,5433125,5.38461538461539
1748625,5433125,23.7837837837838
1748875,5433125,28.2555282555283
1750125,5433125,51.843344070815
1750375,5433125,157.253738991801
1750625,5433125,160.176189915708
1751875,5433125,12.7941176470588
1742875,5433375,2.54237288135593
1743375,5433375,2.54237288135593
1744375,5433375,5.38461538461539
1744875,5433375,2.69230769230769
1750125,5433375,136.923076923077
1750375,5433375,219.23572954823
1750625,5433375,146.87161377709
1750875,5433375,1.93548387096774
1751375,5433375,17.0588235294118
1751625,5433375,83.1617647058823
1751875,5433375,17.0588235294118
1752875,5433375,5.28301886792453
1753125,5433375,5.28301886792453
1753375,5433375,2.64150943396226
1743125,5433625,2.54237288135593
1743375,5433625,2.54237288135593
1743625,5433625,2.54237288135593
1750125,5433625,143.948717948718
1750375,5433625,213.316934023831
1750625,5433625,187.234000119663
1750875,5433625,192.558139534884
1751125,5433625,35.5384615384615
1751375,5433625,21.6
1751625,5433625,23.4558823529412
1751875,5433625,123.676470588235
1752125,5433625,2.13235294117647
1752375,5433625,69.6774193548387
1752625,5433625,94.199671701802
1752875,5433625,23.7735849056604
1753125,5433625,7.92452830188679
1753375,5433625,2.64150943396226
1758625,5433625,2.55102040816327
1743625,5433875,2.69230769230769
1744375,5433875,2.69230769230769
1744625,5433875,5.38461538461539
1745375,5433875,2.69230769230769
1750125,5433875,143.948717948718
1750375,5433875,197.109195402299
1750625,5433875,37.8003031451307
1750875,5433875,10.5824175824176
1751125,5433875,199.649846881538
1751375,5433875,100.062994025959
1751625,5433875,2.53333333333333
1751875,5433875,17.6836349924585
1752125,5433875,97.8584440227703
1752375,5433875,147.065305566898
1752625,5433875,220.510105927827
1752875,5433875,131.508341526601
1753125,5433875,5.28301886792453
1757875,5433875,32.9022465088039
1758125,5433875,148.596078431372
1758375,5433875,342.12134084403
1758625,5433875,172.496075353218
1758875,5433875,3.2
1743625,5434125,2.54237288135593
1743875,5434125,2.69230769230769
1746875,5434125,3
1750125,5434125,95.1528816011574
1750375,5434125,211.315308254963
1750625,5434125,28.8880925837448
1750875,5434125,31.2910176779742
1751125,5434125,185.389345969476
1751375,5434125,253.532168957165
1751625,5434125,136.4418592885
1751875,5434125,110.000177788313
1752125,5434125,175.663554092966
1752375,5434125,179.747019076728
1752625,5434125,254.831250227434
1752875,5434125,245.542967670627
1753125,5434125,138.513546138562
1753375,5434125,91.4730221780867
1753625,5434125,11.2280701754386
1753875,5434125,40.9090909090909
1754125,5434125,35.4545454545455
1754375,5434125,2.2
1757375,5434125,80.7672708445254
1757625,5434125,230.537888037888
1757875,5434125,328.571290579488
1758125,5434125,302.946712382585
1758375,5434125,276.658576245498
1758625,5434125,241.758089546708
1758875,5434125,12.8
1743625,5434375,2.54237288135593
1745125,5434375,2.69230769230769
1745875,5434375,2.69230769230769
1746875,5434375,4.5
1750125,5434375,76.7257318952234
1750375,5434375,246.279256847261
1750625,5434375,250.266240347742
1750875,5434375,284.742862735834
1751125,5434375,256.480243381553
1751375,5434375,319.999236480807
1751625,5434375,195.125739061884
1751875,5434375,261.291168329304
1752125,5434375,257.643433672846
1752375,5434375,265.409848509374
1752625,5434375,229.723533795873
1752875,5434375,299.599495637647
1753125,5434375,284.253559430491
1753375,5434375,235.36373613773
1753625,5434375,229.533789539207
1753875,5434375,187.916666666667
1754125,5434375,43.6363636363636
1756625,5434375,2.8
1756875,5434375,5.6
1757125,5434375,121.459665144597
1757375,5434375,344.624574087566
1757625,5434375,290.021756021756
1757875,5434375,387.32126371183
1758125,5434375,359.696542448639
1758375,5434375,294.855182602283
1758625,5434375,5.85365853658537
1743875,5434625,13.1616688396349
1745375,5434625,2.69230769230769
1750125,5434625,21.6949152542373
1750375,5434625,233.354441718704
1750625,5434625,173.027823840423
1750875,5434625,211.092901618929
1751125,5434625,156.120570192859
1751375,5434625,152.35878885256
1751625,5434625,126.597441410938
1751875,5434625,189.135614385614
1752125,5434625,205.423574835339
1752375,5434625,242.646039470715
1752625,5434625,207.032143650397
1752875,5434625,47.0899470899471
1753125,5434625,259.846976162766
1753375,5434625,262.337815126051
1753625,5434625,185.876062705784
1753875,5434625,51.578947368421
1755875,5434625,4
1756625,5434625,4.2
1757125,5434625,220.625000000001
1757375,5434625,520.184342245689
1757625,5434625,244.668074126202
1757875,5434625,110.160681169867
1758125,5434625,210.074870542815
1758375,5434625,257.800406196878
1758625,5434625,48.9879868947943
1758875,5434625,1.28654970760234
1743875,5434875,18.6962190352021
1745375,5434875,2.69230769230769
1747125,5434875,1.5
1747375,5434875,4.38135593220339
1750125,5434875,50.5250448356867
1750375,5434875,179.27972983501
1750625,5434875,254.817030394699
1750875,5434875,202.58648018648
1751125,5434875,222.325721153846
1751375,5434875,2.91666666666667
1751625,5434875,187.377269998109
1751875,5434875,203.644272053083
1752125,5434875,283.943733624486
1752375,5434875,264.925137940277
1752625,5434875,278.324491600354
1752875,5434875,159.863885156989
1753125,5434875,287.736139948004
1753375,5434875,214.030840952622
1753625,5434875,26.4
1755125,5434875,1.81818181818182
1755875,5434875,4
1756125,5434875,2.78688524590164
1756375,5434875,5.57377049180328
1756875,5434875,2.8
1757125,5434875,51.1891509433962
1757375,5434875,64.1969033575318
1757625,5434875,217.143184315469
1757875,5434875,17.3982998438204
1758125,5434875,213.885780561941
1758375,5434875,284.255872459923
1758625,5434875,218.810104850634
1758875,5434875,34.5938921377518
1743625,5435125,20.3389830508475
1747375,5435125,2.88135593220339
1747625,5435125,13.1440677966102
1749875,5435125,3.11475409836066
1750125,5435125,216.73483893156
1750375,5435125,224.252347371729
1750625,5435125,313.813660900503
1750875,5435125,258.346999244886
1751125,5435125,414.773377821701
1751375,5435125,488.709079004801
1751625,5435125,111.036894390383
1751875,5435125,167.029616744009
1752125,5435125,179.588528225074
1752375,5435125,236.16650828846
1752625,5435125,146.637426900585
1752875,5435125,313.735046398739
1753125,5435125,164.540767437302
1753375,5435125,252.762203168554
1753625,5435125,162.873286052009
1753875,5435125,2.55555555555556
1755125,5435125,3.63636363636364
1755375,5435125,5.45454545454545
1756125,5435125,50.1639344262295
1756375,5435125,89.3043715846995
1756625,5435125,58.6174863387978
1756875,5435125,29.0322580645161
1757125,5435125,160.301886792453
1757375,5435125,147.202122641509
1757625,5435125,230.377449852779
1757875,5435125,31.5151515151515
1758125,5435125,50.849478390462
1758375,5435125,273.976111412441
1758625,5435125,262.584093239581
1758875,5435125,304.212935127205
1743625,5435375,55.1890482398957
1743875,5435375,2.69230769230769
1747375,5435375,2.88135593220339
1747625,5435375,5.88135593220339
1750125,5435375,61.5762925598991
1750375,5435375,225.309065934066
1750625,5435375,295.494264507422
1750875,5435375,209.421300031504
1751125,5435375,184.668534688569
1751375,5435375,193.265640297208
1751625,5435375,190.337801009988
1751875,5435375,202.400458069063
1752125,5435375,109.218400646972
1752375,5435375,202.413570556428
1752625,5435375,244.622956875058
1752875,5435375,18.6687306501548
1753125,5435375,24.4444444444444
1753375,5435375,157.228195937873
1753625,5435375,210.550485182271
1753875,5435375,55.8834688346884
1754125,5435375,4.97560975609756
1755125,5435375,3.63636363636364
1755375,5435375,5.83636363636364
1755625,5435375,1.81818181818182
1756125,5435375,28.8
1756375,5435375,93.2868852459017
1756625,5435375,56.6666666666667
1756875,5435375,145.86748038361
1757125,5435375,59.3199651264168
1757375,5435375,35.8972972972973
1757625,5435375,63.8783216783216
1757875,5435375,30.2325581395349
1758125,5435375,13.953488372093
1758375,5435375,89.504410585405
1758625,5435375,260.580090618337
1758875,5435375,300.378443900698
1747625,5435625,2.88135593220339
1749125,5435625,3
1750125,5435625,58.4615384615385
1750375,5435625,248.1221001221
1750625,5435625,306.64325951826
1750875,5435625,295.053832067708
1751125,5435625,192.896908109508
1751375,5435625,206.425204425671
1751625,5435625,254.656726714418
1751875,5435625,165.561815478737
1752125,5435625,172.000449308482
1752375,5435625,231.681906402056
1752625,5435625,248.519249922191
1753125,5435625,2.85714285714286
1753375,5435625,200.476190476191
1753625,5435625,218.446853357423
1753875,5435625,218.926829268293
1754125,5435625,92.0487804878048
1755125,5435625,6.6
1756125,5435625,14.4
1756375,5435625,49.0666666666667
1756625,5435625,78.2205513784461
1756875,5435625,127.51774816291
1757125,5435625,77.5289575289575
1757375,5435625,28.1100261551874
1757625,5435625,170.825806451613
1757875,5435625,2.32558139534884
1758125,5435625,149.12904934106
1758375,5435625,252.536812719901
1758625,5435625,313.688216034766
1758875,5435625,177.88483154115
1748125,5435875,4.38135593220339
1748375,5435875,1.5
1748875,5435875,3
1749125,5435875,4.5
1750125,5435875,3
1750375,5435875,3.07692307692308
1750625,5435875,98.4279556650246
1750875,5435875,181.023614523614
1751125,5435875,240.765027958994
1751375,5435875,289.270508411058
1751625,5435875,309.304805058614
1751875,5435875,222.670265609591
1752125,5435875,161.21717540119
1752375,5435875,188.892600489616
1752625,5435875,133.377777777778
1752875,5435875,27.2
1753375,5435875,198.477724100913
1753625,5435875,175.41975308642
1753875,5435875,146.322493224932
1755125,5435875,9.85454545454546
1756375,5435875,79.3684210526316
1756625,5435875,125.287359022556
1756875,5435875,74.7767857142857
1757125,5435875,31.875
1757375,5435875,43.643798273512
1757625,5435875,166.106637478832
1757875,5435875,68.1818181818182
1758125,5435875,73.4545454545455
1758375,5435875,84.3662979830839
1758625,5435875,114.963670137829
1758875,5435875,15.5749239350913
1747875,5436125,2.88135593220339
1748125,5436125,8.64406779661017
1748375,5436125,5.88135593220339
1748875,5436125,3
1749125,5436125,10.2931034482759
1749375,5436125,4.5
1749625,5436125,3
1749875,5436125,7.43103448275862
1750375,5436125,2.93103448275862
1750625,5436125,5.86206896551724
1750875,5436125,229.611111111111
1751125,5436125,250.952606467037
1751375,5436125,206.995932925468
1751625,5436125,234.715785637423
1751875,5436125,65.9475507174666
1752125,5436125,103.308489246372
1752375,5436125,147.428571428571
1752625,5436125,63
1752875,5436125,3
1753375,5436125,50.6086956521739
1754625,5436125,2.2
1754875,5436125,4.01818181818182
1756125,5436125,27.3770728190339
1756375,5436125,106.797404470079
1756625,5436125,94.9692907354001
1757125,5436125,2.4390243902439
1757375,5436125,135.407852306601
1757625,5436125,134.641911641233
1757875,5436125,139.090909090909
1758125,5436125,53.3131313131313
1758375,5436125,50
1758625,5436125,79.7285067873303
1758875,5436125,140.302970686602
1748375,5436375,7.26271186440678
1748625,5436375,11.812390414962
1748875,5436375,11.9310344827586
1750125,5436375,2.93103448275862
1750625,5436375,2.93103448275862
1750875,5436375,143.130434782609
1751125,5436375,224.128542072247
1751375,5436375,182.903958468527
1751625,5436375,205.58312983313
1751875,5436375,113.537001163893
1752125,5436375,118.969881098094
1752375,5436375,38.8700607902735
1752625,5436375,212.219194978436
1752875,5436375,132.622592813183
1754625,5436375,2.2
1754875,5436375,2.2
1756125,5436375,2.73972602739726
1756625,5436375,41.0958904109589
1756875,5436375,96.1440892947742
1757125,5436375,17.6
1757375,5436375,89.3365853658536
1757625,5436375,132.147021473101
1757875,5436375,121.576744747823
1758125,5436375,114.374427678204
1758375,5436375,61.1111111111111
1758625,5436375,64.1269841269841
1758875,5436375,122.931995540691
1748625,5436625,11.5254237288136
1748875,5436625,8.79310344827586
1750875,5436625,19.7826086956522
1751125,5436625,195.945823571898
1751375,5436625,179.554379831102
1751625,5436625,171.988579645229
1751875,5436625,318.554883888262
1752125,5436625,21.3157894736842
1752375,5436625,30.541165587419
1752625,5436625,171.621170101586
1752875,5436625,212.456014174355
1753125,5436625,11.025641025641
1753375,5436625,77.1794871794872
1754625,5436625,2.2
1754875,5436625,13.2
1755125,5436625,3.63636363636364
1756625,5436625,9.11581569115816
1756875,5436625,118.108174592193
1757125,5436625,225.254769921437
1757375,5436625,97.4666666666666
1757625,5436625,225.346901442406
1757875,5436625,224.729735440232
1758125,5436625,77.2098189847086
1758375,5436625,86.8
1758625,5436625,80.1619047619048
1758875,5436625,26.4
1748625,5436875,5.76271186440678
1748875,5436875,14.4564582115722
1750875,5436875,18.9041095890411
1751125,5436875,179.919011092001
1751375,5436875,116.436275588818
1751625,5436875,197.855679821336
1751875,5436875,110.291728731626
1752125,5436875,18.7087912087912
1752625,5436875,55.8110367892977
1752875,5436875,175.287918944605
1753125,5436875,77.4941724941725
1753375,5436875,121.282051282051
1753625,5436875,41.3461538461538
1755125,5436875,3.63636363636364
1756875,5436875,30.4545454545455
1757125,5436875,218.517357482875
1757375,5436875,234.740641102073
1757625,5436875,217.517507478307
1757875,5436875,178.220132903083
1758125,5436875,51.6287878787879
1758375,5436875,156.137931034483
1758625,5436875,160.923481116585
1758875,5436875,145.002298850575
1748875,5437125,14.4564582115722
1749125,5437125,5.86206896551724
1750875,5437125,194.668171440432
1751125,5437125,252.756766777901
1751375,5437125,175.715537558953
1751625,5437125,175.31847358296
1751875,5437125,141.185464152216
1752125,5437125,54.3956043956044
1752375,5437125,14.8351648351648
1752625,5437125,4.23076923076923
1753125,5437125,113.385780885781
1753375,5437125,38.5897435897436
1753625,5437125,19.2948717948718
1754375,5437125,4.4
1754625,5437125,8.8
1754875,5437125,13.2
1755125,5437125,7.65454545454546
1756875,5437125,8.63636363636364
1757125,5437125,14.5454545454545
1757375,5437125,157.963086656833
1757625,5437125,224.264049955397
1757875,5437125,218.451017907031
1758125,5437125,109.565217391304
1758375,5437125,158.602645199956
1758625,5437125,130.323256416904
1758875,5437125,77.0952380952381
1748875,5437375,2.88135593220339
1749125,5437375,2.93103448275862
1750875,5437375,236.894717725197
1751125,5437375,211.42087945425
1751375,5437375,98.4193548387097
1751625,5437375,69.3125763125764
1751875,5437375,22.2527472527473
1752125,5437375,7.41758241758242
1752375,5437375,7.41758241758242
1752625,5437375,6.34615384615385
1753125,5437375,20.9090909090909
1753375,5437375,116.22622991044
1753625,5437375,167.480063795853
1753875,5437375,34.8484848484849
1754625,5437375,15.4
1754875,5437375,5.83636363636364
1755125,5437375,3.63636363636364
1757375,5437375,19.047619047619
1757625,5437375,11.5254237288136
1757875,5437375,18.1489741302409
1758125,5437375,131.117209013691
1758375,5437375,128.622711670481
1758625,5437375,96.1240601503759
1758875,5437375,10.5
1749125,5437625,5.81239041496201
1749375,5437625,17.5862068965517
1750875,5437625,85.6932994483357
1751125,5437625,88.5012264424029
1751375,5437625,145.30218297768
1751625,5437625,68.2808302808303
1751875,5437625,74.1758241758242
1752625,5437625,2.47252747252747
1752875,5437625,4.23076923076923
1753625,5437625,12.1212121212121
1753875,5437625,18.1818181818182
1754625,5437625,2.2
1754875,5437625,4.4
1755125,5437625,7.27272727272727
1758375,5437625,13.5526315789474
1758625,5437625,48.5225563909774
1758875,5437625,15
1749375,5437875,8.79310344827586
1750875,5437875,26.4705882352941
1751125,5437875,235.629788339177
1751375,5437875,62.7557027225901
1751625,5437875,123.83894913034
1751875,5437875,79.1208791208792
1752625,5437875,2.47252747252747
1752875,5437875,4.58791208791209
1754625,5437875,4.4
1754875,5437875,6.6
1755125,5437875,4.01818181818182
1758375,5437875,7.5
1758625,5437875,12.5
1758875,5437875,7.5
1749625,5438125,5.81239041496201
1751125,5438125,111.119984417608
1751375,5438125,127.483443708609
1751625,5438125,53.4659049559711
1751875,5438125,2.47252747252747
1755125,5438125,2.2
1755375,5438125,4.01818181818182
1758375,5438125,7.5
1758625,5438125,2.5
1758875,5438125,7.5
1749625,5438375,2.88135593220339
1749875,5438375,5.86206896551724
1751125,5438375,9.27152317880795
1751375,5438375,169.205298013245
1751625,5438375,97.3509933774835
1753125,5438375,24.9450549450549
1755625,5438375,5.36656891495601
1758375,5438375,12.5
1749625,5438625,2.88135593220339
1749875,5438625,5.81239041496201
1751375,5438625,50.9933774834437
1751625,5438625,41.7218543046357
1753375,5438625,31.9462116830538
1753875,5438625,143.305555555556
1754125,5438625,69.1111111111111
1755625,5438625,3.54838709677419
1750125,5438875,8.74342489772063
1753375,5438875,110.526315789474
1753875,5438875,69
1754125,5438875,46.5833333333333
1758375,5438875,5.55555555555556
1750125,5439125,5.81239041496201
1750375,5439125,2.93103448275862
1752625,5439125,65.9028642590286
1752875,5439125,109.501867995019
1753125,5439125,80.8951956478993
1753375,5439125,73.1228070175438
1758625,5439125,8.33333333333333
1749375,5439375,2.88135593220339
1750125,5439375,2.88135593220339
1750375,5439375,2.88135593220339
1752125,5439375,6.25
1752375,5439375,138.739035087719
1752625,5439375,222.384042297525
1752875,5439375,133.591764800128
1753125,5439375,72.1093815891499
1753375,5439375,186.356632361349
1753875,5439375,9.75
1758625,5439375,2.77777777777778
1750625,5439625,5.86206896551724
1750875,5439625,5.86206896551724
1752125,5439625,19.4886363636364
1752375,5439625,215.390045970541
1752625,5439625,187.902290762865
1752875,5439625,82.9885057471264
1753125,5439625,138.379344587884
1753375,5439625,86.0720411663808
1753625,5439625,26
1753875,5439625,3.25
1754375,5439625,3.54838709677419
1758625,5439625,2.77777777777778
1749375,5439875,5.76271186440678
1750875,5439875,11.7241379310345
1752125,5439875,30.006734006734
1752375,5439875,207.382068494709
1752625,5439875,233.572654796864
1752875,5439875,197.32536633945
1753125,5439875,20.2690058479532
1753375,5439875,109.371247855918
1753625,5439875,20.0275208140611
1753875,5439875,3.25
1754375,5439875,9
1754875,5439875,3.54838709677419
1750875,5440125,8.79310344827586
1751125,5440125,2.93103448275862
1751875,5440125,51.5151515151515
1752125,5440125,123.515151515152
1752375,5440125,214.222160458501
1752625,5440125,202.760275549398
1752875,5440125,223.351319668316
1753125,5440125,83.8157894736842
1753375,5440125,133.664772727273
1753625,5440125,20.8123791102514
1753875,5440125,12.1739130434783
1754125,5440125,12.1739130434783
1754375,5440125,9
1754625,5440125,15
1754875,5440125,9
1755125,5440125,6.54838709677419
1751125,5440375,11.624780829924
1751875,5440375,112.121212121212
1752125,5440375,124.691077441077
1752375,5440375,155.111111111111
1752625,5440375,194.123944453975
1752875,5440375,210.809193526452
1753125,5440375,137.802500437139
1753375,5440375,155
1753625,5440375,67.8916827852998
1753875,5440375,133.43556535971
1754125,5440375,67.4247491638796
1754625,5440375,15
1754875,5440375,12
1751125,5440625,8.64406779661017
1751375,5440625,2.88135593220339
1752375,5440625,161.059680670698
1752625,5440625,146.940339354132
1752875,5440625,183.530663221361
1753125,5440625,127.303986710963
1753375,5440625,155.075757575757
1753625,5440625,65.1851851851852
1753875,5440625,135.598290598291
1754125,5440625,70.6688963210703
1754375,5440625,9.1304347826087
1754875,5440625,15
1755125,5440625,6.54838709677419
1755375,5440625,14.1935483870968
1748625,5440875,2.88135593220339
1748875,5440875,5.76271186440678
1750625,5440875,2.88135593220339
1752125,5440875,8.78048780487805
1752375,5440875,177.142857142857
1752625,5440875,205.129994526546
1752875,5440875,161.952709359606
1753125,5440875,133.780392156863
1753375,5440875,81.688495217907
1753625,5440875,119.227799227799
1753875,5440875,103.903133903134
1754125,5440875,31.7892976588629
1754375,5440875,18.2608695652174
1754625,5440875,15.2173913043478
1754875,5440875,9.1304347826087
1748625,5441125,2.88135593220339
1750875,5441125,2.88135593220339
1752375,5441125,87.5261324041812
1752625,5441125,158.926829268293
1752875,5441125,156.876026272578
1753125,5441125,182.534848484849
1753375,5441125,150.124977919096
1753625,5441125,59.2084942084942
1753875,5441125,49.0322580645161
1754125,5441125,175.510752688172
1754375,5441125,46.672902018783
1754625,5441125,2.55813953488372
1754875,5441125,6.08695652173913
1755125,5441125,3.04347826086957
1755625,5441125,17.741935483871
1752375,5441375,2.92682926829268
1752625,5441375,94.9965156794425
1752875,5441375,192.441558441558
1753125,5441375,202.97214684155
1753375,5441375,61.015873015873
1753625,5441375,22.8571428571428
1753875,5441375,33.6451612903226
1754125,5441375,137.099045888233
1754375,5441375,179.0428975112
1754625,5441375,55.3370122191565
1755625,5441375,7.09677419354839
1755875,5441375,10.6451612903226
1752875,5441625,228.305828318024
1753125,5441625,270.067471328043
1753375,5441625,140.168498168498
1753625,5441625,217.404238618524
1753875,5441625,201.426267281106
1754125,5441625,161.471180021304
1754375,5441625,144.271060059259
1754625,5441625,5.76271186440678
1755875,5441625,3.54838709677419
1756125,5441625,7.09677419354839
1756375,5441625,7.09677419354839
1749125,5441875,2.88135593220339
1752875,5441875,173.891352549889
1753125,5441875,226.672875092387
1753375,5441875,154.025697440717
1753625,5441875,203.247906240864
1753875,5441875,214.382224068898
1754125,5441875,93.048251558688
1754375,5441875,13.2352941176471
1756125,5441875,7.09677419354839
1756375,5441875,7.09677419354839
1756625,5441875,3.54838709677419
1752875,5442125,17.4242424242424
1753125,5442125,119.278220869047
1753375,5442125,241.920636884352
1753625,5442125,161.826843413422
1753875,5442125,233.832447425809
1754125,5442125,103.830572523737
1754375,5442125,10.5882352941176
1756625,5442125,3.54838709677419
1753125,5442375,9.85074626865672
1753375,5442375,157.368834711317
1753625,5442375,182.466063348416
1753875,5442375,128.388278636345
1754125,5442375,234.178015646148
1754375,5442375,20.6434872859367
1753125,5442625,2.68456375838926
1753375,5442625,0.536912751677852
1753625,5442625,92.8315736551031
1753875,5442625,118.350718194255
1754125,5442625,319.385114146359
1754375,5442625,123.581865689368
1756125,5442625,7.90697674418605
1756375,5442625,60.7142857142857
1753125,5442875,0.536912751677852
1753375,5442875,0.536912751677852
1753625,5442875,80.8888888888889
1753875,5442875,9.65972222222222
1754125,5442875,216.681948636845
1754375,5442875,165.040476857036
1756125,5442875,238.65955558842
1756375,5442875,221.334440753045
1753375,5443125,0.536912751677852
1753625,5443125,9.33333333333333
1754375,5443125,1.61073825503356
1754625,5443125,13.2352941176471
1754875,5443125,115.677361853832
1755125,5443125,3.33333333333333
1756125,5443125,265.851882103862
1756375,5443125,277.90800198695
1756625,5443125,10.8333333333333
1753375,5443375,0.536912751677852
1753625,5443375,17.1812080536913
1753875,5443375,6.97986577181208
1754875,5443375,97.4904445148347
1755125,5443375,200.349738892322
1755375,5443375,142.13381314141
1755625,5443375,183.154513130809
1756125,5443375,231.535171310609
1756375,5443375,276.93013896749
1756625,5443375,282.214116294461
1756875,5443375,101.112505141917
1753625,5443625,18.7919463087248
1753875,5443625,48.8584171366083
1754125,5443625,186.261980830671
1754375,5443625,311.565495207668
1754625,5443625,1.69329073482428
1754875,5443625,123.403361344538
1755125,5443625,174.207339988905
1755375,5443625,173.550994818062
1755625,5443625,263.573540424495
1755875,5443625,158.650965649418
1756125,5443625,246.401287821955
1756375,5443625,324.373908648102
1756625,5443625,335.331757222001
1756875,5443625,46.7832167832168
1757375,5443625,3.88888888888889
